State,Year,Month,TelehealthType,ServiceType,ServiceCount,RatePer1000Beneficiaries,DataQuality
Alaska,2022,202210,Remote patient monitoring,All, 29 ,0,
Alaska,2022,202210,Store and forward,All, 245 ,0.9,
Alaska,2022,202211,Live audio/video,All," 15,400 ",57.3,
Alaska,2022,202211,Other telehealth,All, 67 ,0,
Alaska,2022,202211,Remote patient monitoring,All, 28 ,0,
Alaska,2022,202211,Store and forward,All, 277 ,1.0,
Alaska,2022,202212,Live audio/video,All," 15,363 ",57.0,
Alaska,2022,202212,Other telehealth,All, 55 ,0,
Alaska,2022,202212,Remote patient monitoring,All, 29 ,0,
Alaska,2022,202212,Store and forward,All, 270 ,1.0,
Arizona,2018,201801,Live audio/video,All," 54,545 ",27.6,
Arizona,2018,201801,Other telehealth,All, -   ,0,
Arizona,2018,201801,Remote patient monitoring,All, -   ,0,
Arizona,2018,201801,Store and forward,All, DS ,DS,
Arizona,2018,201802,Live audio/video,All," 48,764 ",25.0,
Arizona,2018,201802,Other telehealth,All, DS ,DS,
Arizona,2018,201802,Remote patient monitoring,All, -   ,0,
Arizona,2018,201802,Store and forward,All, 17 ,0,
Arizona,2018,201803,Live audio/video,All," 56,420 ",29.0,
Arizona,2018,201803,Other telehealth,All, -   ,0,
Arizona,2018,201803,Remote patient monitoring,All, DS ,DS,
Arizona,2018,201803,Store and forward,All, 20 ,0,
Arizona,2018,201804,Live audio/video,All," 58,412 ",30.1,
Arizona,2018,201804,Other telehealth,All, DS ,DS,
Arizona,2018,201804,Remote patient monitoring,All, -   ,0,
Arizona,2018,201804,Store and forward,All, 72 ,0,
Arizona,2018,201805,Live audio/video,All," 68,145 ",35.1,
Arizona,2018,201805,Other telehealth,All, DS ,DS,
Arizona,2018,201805,Remote patient monitoring,All, DS ,DS,
Arizona,2018,201805,Store and forward,All, 55 ,0,
Arizona,2018,201806,Live audio/video,All," 64,966 ",33.5,
Arizona,2018,201806,Other telehealth,All, DS ,DS,
Arizona,2018,201806,Remote patient monitoring,All, -   ,0,
Arizona,2018,201806,Store and forward,All, 60 ,0,
Arizona,2018,201807,Live audio/video,All," 73,439 ",37.8,
Arizona,2018,201807,Other telehealth,All, DS ,DS,
Arizona,2018,201807,Remote patient monitoring,All, -   ,0,
Arizona,2018,201807,Store and forward,All, 51 ,0,
Arizona,2018,201808,Live audio/video,All," 85,344 ",43.8,
Arizona,2018,201808,Other telehealth,All, -   ,0,
Arizona,2018,201808,Remote patient monitoring,All, DS ,DS,
Arizona,2018,201808,Store and forward,All, DS ,DS,
Arizona,2018,201809,Live audio/video,All," 72,327 ",37.2,
Arizona,2018,201809,Other telehealth,All, DS ,DS,
Arizona,2018,201809,Remote patient monitoring,All, -   ,0,
Arizona,2018,201809,Store and forward,All, DS ,DS,
Arizona,2018,201810,Live audio/video,All," 91,044 ",46.8,
Arizona,2018,201810,Other telehealth,All, DS ,DS,
Arizona,2018,201810,Remote patient monitoring,All, -   ,0,
Arizona,2018,201810,Store and forward,All, DS ,DS,
Arizona,2018,201811,Live audio/video,All," 86,327 ",44.5,
Arizona,2018,201811,Other telehealth,All, -   ,0,
Arizona,2018,201811,Remote patient monitoring,All, -   ,0,
Arizona,2018,201811,Store and forward,All, DS ,DS,
Arizona,2018,201812,Live audio/video,All," 83,033 ",42.8,
Arizona,2018,201812,Other telehealth,All, DS ,DS,
Arizona,2018,201812,Remote patient monitoring,All, -   ,0,
Arizona,2018,201812,Store and forward,All, DS ,DS,
Arizona,2019,201901,Live audio/video,All," 103,038 ",53.0,
Arizona,2019,201901,Other telehealth,All, DS ,DS,
Arizona,2019,201901,Remote patient monitoring,All, DS ,DS,
Arizona,2019,201901,Store and forward,All, DS ,DS,
Arizona,2019,201902,Live audio/video,All," 96,063 ",49.4,
Arizona,2019,201902,Other telehealth,All, DS ,DS,
Arizona,2019,201902,Remote patient monitoring,All, -   ,0,
Arizona,2019,201902,Store and forward,All, DS ,DS,
Arizona,2019,201903,Live audio/video,All," 105,382 ",54.2,
Arizona,2019,201903,Other telehealth,All, DS ,DS,
Arizona,2019,201903,Remote patient monitoring,All, -   ,0,
Arizona,2019,201903,Store and forward,All, DS ,DS,
Arizona,2019,201904,Live audio/video,All," 115,128 ",59.2,
Arizona,2019,201904,Other telehealth,All, -   ,0,
Arizona,2019,201904,Remote patient monitoring,All, DS ,DS,
Arizona,2019,201904,Store and forward,All, 16 ,0,
Arizona,2019,201905,Live audio/video,All," 116,701 ",60.0,
Arizona,2019,201905,Other telehealth,All, DS ,DS,
Arizona,2019,201905,Remote patient monitoring,All, -   ,0,
Arizona,2019,201905,Store and forward,All, 18 ,0,
Arizona,2019,201906,Live audio/video,All," 105,439 ",54.3,
Arizona,2019,201906,Other telehealth,All, -   ,0,
Arizona,2019,201906,Remote patient monitoring,All, -   ,0,
Arizona,2019,201906,Store and forward,All, 16 ,0,
Arizona,2019,201907,Live audio/video,All," 117,296 ",60.1,
Arizona,2019,201907,Other telehealth,All, -   ,0,
Arizona,2019,201907,Remote patient monitoring,All, DS ,DS,
Arizona,2019,201907,Store and forward,All, -   ,0,
Arizona,2019,201908,Live audio/video,All," 118,720 ",60.5,
Arizona,2019,201908,Other telehealth,All, DS ,DS,
Arizona,2019,201908,Remote patient monitoring,All, DS ,DS,
Arizona,2019,201908,Store and forward,All, -   ,0,
Arizona,2019,201909,Live audio/video,All," 102,712 ",52.4,
Arizona,2019,201909,Other telehealth,All, -   ,0,
Arizona,2019,201909,Remote patient monitoring,All, DS ,DS,
Arizona,2019,201909,Store and forward,All, -   ,0,
Arizona,2019,201910,Live audio/video,All," 124,253 ",63.3,
Arizona,2019,201910,Other telehealth,All, -   ,0,
Arizona,2019,201910,Remote patient monitoring,All, 14 ,0,
Arizona,2019,201910,Store and forward,All, DS ,DS,
Arizona,2019,201911,Live audio/video,All," 110,880 ",56.7,
Arizona,2019,201911,Other telehealth,All, -   ,0,
Arizona,2019,201911,Remote patient monitoring,All, 26 ,0,
Arizona,2019,201911,Store and forward,All, DS ,DS,
Arizona,2019,201912,Live audio/video,All," 112,139 ",57.5,
Arizona,2019,201912,Other telehealth,All, -   ,0,
Arizona,2019,201912,Remote patient monitoring,All, 46 ,0,
Arizona,2019,201912,Store and forward,All, DS ,DS,
Arizona,2020,202001,Live audio/video,All," 125,882 ",64.7,
Arizona,2020,202001,Other telehealth,All, DS ,DS,
Arizona,2020,202001,Remote patient monitoring,All, 68 ,0,
Arizona,2020,202001,Store and forward,All, DS ,DS,
Arizona,2020,202002,Live audio/video,All," 117,830 ",60.7,
Arizona,2020,202002,Other telehealth,All, 11 ,0,
Arizona,2020,202002,Remote patient monitoring,All, 77 ,0,
Arizona,2020,202002,Store and forward,All, DS ,DS,
Arizona,2020,202003,Live audio/video,All," 245,776 ",126.4,
Arizona,2020,202003,Other telehealth,All, 247 ,0,
Arizona,2020,202003,Remote patient monitoring,All, 126 ,0,
Arizona,2020,202003,Store and forward,All, 548 ,0,
Arizona,2020,202004,Live audio/video,All," 563,053 ",283.9,
Arizona,2020,202004,Other telehealth,All, 435 ,0,
Arizona,2020,202004,Remote patient monitoring,All, 280 ,0,
Arizona,2020,202004,Store and forward,All," 1,832 ",0.9,
Arizona,2020,202005,Live audio/video,All," 502,918 ",250.2,
Arizona,2020,202005,Other telehealth,All, 223 ,0,
Arizona,2020,202005,Remote patient monitoring,All, 264 ,0,
Arizona,2020,202005,Store and forward,All," 1,010 ",0.5,
Arizona,2020,202006,Live audio/video,All," 494,662 ",242.9,
Arizona,2020,202006,Other telehealth,All, 360 ,0,
Arizona,2020,202006,Remote patient monitoring,All, 587 ,0,
Arizona,2020,202006,Store and forward,All, 909 ,0,
Arizona,2020,202007,Live audio/video,All," 512,592 ",248.9,
Arizona,2020,202007,Other telehealth,All, 604 ,0,
Arizona,2020,202007,Remote patient monitoring,All, 594 ,0,
Arizona,2020,202007,Store and forward,All, 796 ,0,
Arizona,2020,202008,Live audio/video,All," 525,189 ",252.0,
Arizona,2020,202008,Other telehealth,All, 503 ,0,
Arizona,2020,202008,Remote patient monitoring,All, 664 ,0,
Arizona,2020,202008,Store and forward,All, 652 ,0,
Arizona,2020,202009,Live audio/video,All," 519,324 ",246.7,
Arizona,2020,202009,Other telehealth,All, 393 ,0,
Arizona,2020,202009,Remote patient monitoring,All, 720 ,0,
Arizona,2020,202009,Store and forward,All, 375 ,0,
Arizona,2020,202010,Live audio/video,All," 501,068 ",235.8,
Arizona,2020,202010,Other telehealth,All, 374 ,0,
Arizona,2020,202010,Remote patient monitoring,All, 861 ,0,
Arizona,2020,202010,Store and forward,All, 141 ,0,
Arizona,2020,202011,Live audio/video,All," 456,691 ",213.0,
Arizona,2020,202011,Other telehealth,All, 316 ,0,
Arizona,2020,202011,Remote patient monitoring,All, 991 ,0.5,
Arizona,2020,202011,Store and forward,All, 91 ,0,
Arizona,2020,202012,Live audio/video,All," 515,055 ",237.9,
Arizona,2020,202012,Other telehealth,All, 460 ,0,
Arizona,2020,202012,Remote patient monitoring,All," 1,164 ",0.5,
Arizona,2020,202012,Store and forward,All, 104 ,0,
Arizona,2021,202101,Live audio/video,All," 516,991 ",236.8,
Arizona,2021,202101,Other telehealth,All, 496 ,0,
Arizona,2021,202101,Remote patient monitoring,All," 1,314 ",0.6,
Arizona,2021,202101,Store and forward,All, 87 ,0,
Arizona,2021,202102,Live audio/video,All," 493,841 ",224.6,
Arizona,2021,202102,Other telehealth,All, 350 ,0,
Arizona,2021,202102,Remote patient monitoring,All," 1,139 ",0.5,
Arizona,2021,202102,Store and forward,All, 95 ,0,
Arizona,2021,202103,Live audio/video,All," 524,837 ",236.7,
Arizona,2021,202103,Other telehealth,All, 307 ,0,
Arizona,2021,202103,Remote patient monitoring,All," 1,430 ",0.6,
Arizona,2021,202103,Store and forward,All, 57 ,0,
Arizona,2021,202104,Live audio/video,All," 470,152 ",210.7,
Arizona,2021,202104,Other telehealth,All, 293 ,0,
Arizona,2021,202104,Remote patient monitoring,All," 1,512 ",0.7,
Arizona,2021,202104,Store and forward,All, 38 ,0,
Arizona,2021,202105,Live audio/video,All," 421,497 ",187.6,
Arizona,2021,202105,Other telehealth,All, 236 ,0,
Arizona,2021,202105,Remote patient monitoring,All," 1,552 ",0.7,
Arizona,2021,202105,Store and forward,All, 34 ,0,
Arizona,2021,202106,Live audio/video,All," 429,070 ",189.5,
Arizona,2021,202106,Other telehealth,All, 241 ,0,
Arizona,2021,202106,Remote patient monitoring,All," 1,645 ",0.7,
Arizona,2021,202106,Store and forward,All, 32 ,0,
Arizona,2021,202107,Live audio/video,All," 390,428 ",171.2,
Arizona,2021,202107,Other telehealth,All, 253 ,0,
Arizona,2021,202107,Remote patient monitoring,All," 1,601 ",0.7,
Arizona,2021,202107,Store and forward,All, 25 ,0,
Arizona,2021,202108,Live audio/video,All," 421,909 ",183.7,
Arizona,2021,202108,Other telehealth,All, 223 ,0,
Arizona,2021,202108,Remote patient monitoring,All," 1,611 ",0.7,
Arizona,2021,202108,Store and forward,All, 41 ,0,
Arizona,2021,202109,Live audio/video,All," 404,177 ",174.7,
Arizona,2021,202109,Other telehealth,All, 320 ,0,
Arizona,2021,202109,Remote patient monitoring,All," 1,569 ",0.7,
Arizona,2021,202109,Store and forward,All, 38 ,0,
Arizona,2021,202110,Live audio/video,All," 379,969 ",163.2,
Arizona,2021,202110,Other telehealth,All, 221 ,0,
Arizona,2021,202110,Remote patient monitoring,All," 1,707 ",0.7,
Arizona,2021,202110,Store and forward,All, 21 ,0,
Arizona,2021,202111,Live audio/video,All," 372,771 ",159.3,
Arizona,2021,202111,Other telehealth,All, 154 ,0,
Arizona,2021,202111,Remote patient monitoring,All," 1,811 ",0.8,
Arizona,2021,202111,Store and forward,All, 16 ,0,
Arizona,2021,202112,Live audio/video,All," 369,407 ",156.8,
Arizona,2021,202112,Other telehealth,All, 157 ,0,
Arizona,2021,202112,Remote patient monitoring,All," 1,823 ",0.8,
Arizona,2021,202112,Store and forward,All, 18 ,0,
Arizona,2022,202201,Live audio/video,All," 321,886 ",135.9,
Arizona,2022,202201,Other telehealth,All, 98 ,0,
Arizona,2022,202201,Remote patient monitoring,All," 1,341 ",0.6,
Arizona,2022,202201,Store and forward,All, 19 ,0,
Arizona,2022,202202,Live audio/video,All," 259,463 ",108.9,
Arizona,2022,202202,Other telehealth,All, 88 ,0,
Arizona,2022,202202,Remote patient monitoring,All," 1,230 ",0.5,
Arizona,2022,202202,Store and forward,All, 14 ,0,
Arizona,2022,202203,Live audio/video,All," 245,491 ",102.3,
Arizona,2022,202203,Other telehealth,All, 89 ,0,
Arizona,2022,202203,Remote patient monitoring,All," 1,476 ",0.6,
Arizona,2022,202203,Store and forward,All, 21 ,0,
Arizona,2022,202204,Live audio/video,All," 215,678 ",89.5,
Arizona,2022,202204,Other telehealth,All, 171 ,0,
Arizona,2022,202204,Remote patient monitoring,All," 1,631 ",0.7,
Arizona,2022,202204,Store and forward,All, 24 ,0,
Arizona,2022,202205,Live audio/video,All," 210,179 ",86.7,
Arizona,2022,202205,Other telehealth,All, 195 ,0,
Arizona,2022,202205,Remote patient monitoring,All," 1,398 ",0.6,
Arizona,2022,202205,Store and forward,All, 17 ,0,
Arizona,2022,202206,Live audio/video,All," 213,563 ",87.6,
Arizona,2022,202206,Other telehealth,All, 197 ,0,
Arizona,2022,202206,Remote patient monitoring,All," 1,515 ",0.6,
Arizona,2022,202206,Store and forward,All, 22 ,0,
Arizona,2022,202207,Live audio/video,All," 190,354 ",77.7,
Arizona,2022,202207,Other telehealth,All, 223 ,0,
Arizona,2022,202207,Remote patient monitoring,All," 1,475 ",0.6,
Arizona,2022,202207,Store and forward,All, 11 ,0,
Arizona,2022,202208,Live audio/video,All," 225,834 ",91.5,
Arizona,2022,202208,Other telehealth,All, 246 ,0,
Arizona,2022,202208,Remote patient monitoring,All," 1,402 ",0.6,
Arizona,2022,202208,Store and forward,All, 19 ,0,
Arizona,2022,202209,Live audio/video,All," 203,069 ",81.8,
Arizona,2022,202209,Other telehealth,All, 203 ,0,
Arizona,2022,202209,Remote patient monitoring,All," 1,737 ",0.7,
Arizona,2022,202209,Store and forward,All, 25 ,0,
Arizona,2022,202210,Live audio/video,All," 196,577 ",78.7,
Arizona,2022,202210,Other telehealth,All, 288 ,0,
Arizona,2022,202210,Remote patient monitoring,All," 1,935 ",0.8,
Arizona,2022,202210,Store and forward,All, 25 ,0,
Arizona,2022,202211,Live audio/video,All," 203,056 ",81.0,
Arizona,2022,202211,Other telehealth,All, 250 ,0,
Arizona,2022,202211,Remote patient monitoring,All," 1,966 ",0.8,
Arizona,2022,202211,Store and forward,All, 38 ,0,
Arizona,2022,202212,Live audio/video,All," 198,510 ",78.7,
Arizona,2022,202212,Other telehealth,All, 154 ,0,
Arizona,2022,202212,Remote patient monitoring,All," 2,017 ",0.8,
Arizona,2022,202212,Store and forward,All, 40 ,0,
Arkansas,2018,201801,Live audio/video,All, 386 ,0,Unusable
Arkansas,2018,201801,Other telehealth,All, -   ,0,Unusable
Arkansas,2018,201801,Remote patient monitoring,All, -   ,0,Unusable
Arkansas,2018,201801,Store and forward,All, DS ,DS,Unusable
Arkansas,2018,201802,Live audio/video,All, 384 ,0,Unusable
Arkansas,2018,201802,Other telehealth,All, DS ,DS,Unusable
Arkansas,2018,201802,Remote patient monitoring,All, -   ,0,Unusable
Arkansas,2018,201802,Store and forward,All, -   ,0,Unusable
Arkansas,2018,201803,Live audio/video,All, 397 ,0,Unusable
Arkansas,2018,201803,Other telehealth,All, DS ,DS,Unusable
Arkansas,2018,201803,Remote patient monitoring,All, -   ,0,Unusable
Arkansas,2018,201803,Store and forward,All, DS ,DS,Unusable
Arkansas,2018,201804,Live audio/video,All, 495 ,0.5,Unusable
Arkansas,2018,201804,Other telehealth,All, -   ,0,Unusable
Arkansas,2018,201804,Remote patient monitoring,All, -   ,0,Unusable
Arkansas,2018,201804,Store and forward,All, -   ,0,Unusable
Arkansas,2018,201805,Live audio/video,All, 496 ,0.5,Unusable
Arkansas,2018,201805,Other telehealth,All, DS ,DS,Unusable
Arkansas,2018,201805,Remote patient monitoring,All, DS ,DS,Unusable
Arkansas,2018,201805,Store and forward,All, -   ,0,Unusable
Arkansas,2018,201806,Live audio/video,All, 518 ,0.5,Unusable
Arkansas,2018,201806,Other telehealth,All, DS ,DS,Unusable
Arkansas,2018,201806,Remote patient monitoring,All, -   ,0,Unusable
Arkansas,2018,201806,Store and forward,All, -   ,0,Unusable
Arkansas,2018,201807,Live audio/video,All," 2,363 ",2.4,Unusable
Arkansas,2018,201807,Other telehealth,All, -   ,0,Unusable
Arkansas,2018,201807,Remote patient monitoring,All, -   ,0,Unusable
Arkansas,2018,201807,Store and forward,All, DS ,DS,Unusable
Arkansas,2018,201808,Live audio/video,All," 2,523 ",2.6,Unusable
Arkansas,2018,201808,Other telehealth,All, -   ,0,Unusable
Arkansas,2018,201808,Remote patient monitoring,All, DS ,DS,Unusable
Arkansas,2018,201808,Store and forward,All, -   ,0,Unusable
Arkansas,2018,201809,Live audio/video,All," 2,340 ",2.4,Unusable
Arkansas,2018,201809,Other telehealth,All, -   ,0,Unusable
Arkansas,2018,201809,Remote patient monitoring,All, DS ,DS,Unusable
Arkansas,2018,201809,Store and forward,All, -   ,0,Unusable
Arkansas,2018,201810,Live audio/video,All," 2,940 ",3.0,Unusable
Arkansas,2018,201810,Other telehealth,All, DS ,DS,Unusable
Arkansas,2018,201810,Remote patient monitoring,All, DS ,DS,Unusable
Arkansas,2018,201810,Store and forward,All, -   ,0,Unusable
Arkansas,2018,201811,Live audio/video,All," 2,906 ",3.0,Unusable
Arkansas,2018,201811,Other telehealth,All, DS ,DS,Unusable
Arkansas,2018,201811,Remote patient monitoring,All, DS ,DS,Unusable
Arkansas,2018,201811,Store and forward,All, -   ,0,Unusable
Arkansas,2018,201812,Live audio/video,All," 2,893 ",3.0,Unusable
Arkansas,2018,201812,Other telehealth,All, -   ,0,Unusable
Arkansas,2018,201812,Remote patient monitoring,All, -   ,0,Unusable
Arkansas,2018,201812,Store and forward,All, -   ,0,Unusable
Arkansas,2019,201901,Live audio/video,All," 4,105 ",4.3,Unusable
Arkansas,2019,201901,Other telehealth,All, DS ,DS,Unusable
Arkansas,2019,201901,Remote patient monitoring,All, DS ,DS,Unusable
Arkansas,2019,201901,Store and forward,All, -   ,0,Unusable
Arkansas,2019,201902,Live audio/video,All," 3,583 ",3.8,Unusable
Arkansas,2019,201902,Other telehealth,All, -   ,0,Unusable
Arkansas,2019,201902,Remote patient monitoring,All, DS ,DS,Unusable
Arkansas,2019,201902,Store and forward,All, -   ,0,Unusable
Arkansas,2019,201903,Live audio/video,All," 3,674 ",3.8,Unusable
Arkansas,2019,201903,Other telehealth,All, DS ,DS,Unusable
Arkansas,2019,201903,Remote patient monitoring,All, DS ,DS,Unusable
Arkansas,2019,201903,Store and forward,All, DS ,DS,Unusable
Arkansas,2019,201904,Live audio/video,All," 4,145 ",4.3,Unusable
Arkansas,2019,201904,Other telehealth,All, DS ,DS,Unusable
Arkansas,2019,201904,Remote patient monitoring,All, 15 ,0,Unusable
Arkansas,2019,201904,Store and forward,All, -   ,0,Unusable
Arkansas,2019,201905,Live audio/video,All," 3,799 ",4.0,Unusable
Arkansas,2019,201905,Other telehealth,All, DS ,DS,Unusable
Arkansas,2019,201905,Remote patient monitoring,All, 12 ,0,Unusable
Arkansas,2019,201905,Store and forward,All, -   ,0,Unusable
Arkansas,2019,201906,Live audio/video,All," 3,456 ",3.6,Unusable
Arkansas,2019,201906,Other telehealth,All, DS ,DS,Unusable
Arkansas,2019,201906,Remote patient monitoring,All, 11 ,0,Unusable
Arkansas,2019,201906,Store and forward,All, -   ,0,Unusable
Arkansas,2019,201907,Live audio/video,All," 3,650 ",3.8,Unusable
Arkansas,2019,201907,Other telehealth,All, DS ,DS,Unusable
Arkansas,2019,201907,Remote patient monitoring,All, 15 ,0,Unusable
Arkansas,2019,201907,Store and forward,All, -   ,0,Unusable
Arkansas,2019,201908,Live audio/video,All," 3,721 ",3.9,Unusable
Arkansas,2019,201908,Other telehealth,All, DS ,DS,Unusable
Arkansas,2019,201908,Remote patient monitoring,All, 15 ,0,Unusable
Arkansas,2019,201908,Store and forward,All, -   ,0,Unusable
